,v_eta_A5,v_eta_D5,v_eta_D4,v_eta_D3,v_eta_D2,v_eta_D1,v_sigma_A5,v_sigma_D5,v_sigma_D4,v_sigma_D3,v_sigma_D2,v_sigma_D1,v_mu_A5,v_mu_D5,v_mu_D4,v_mu_D3,v_mu_D2,v_mu_D1,v_sc_A5,v_sc_D5,v_sc_D4,v_sc_D3,v_sc_D2,v_sc_D1,v_ss_A5,v_ss_D5,v_ss_D4,v_ss_D3,v_ss_D2,v_ss_D1,v_ssk_A5,v_ssk_D5,v_ssk_D4,v_ssk_D3,v_ssk_D2,v_ssk_D1,v_zcr_A5,v_zcr_D5,v_zcr_D4,v_zcr_D3,v_zcr_D2,v_zcr_D1,v_scf_A5,v_scf_D5,v_scf_D4,v_scf_D3,v_scf_D2,v_scf_D1,v_sr_A5,v_sr_D5,v_sr_D4,v_sr_D3,v_sr_D2,v_sr_D1,v_sd_A5,v_sd_D5,v_sd_D4,v_sd_D3,v_sd_D2,v_sd_D1,v_sf_A5,v_sf_D5,v_sf_D4,v_sf_D3,v_sf_D2,v_sf_D1,bpm,filename,database
0,2.3846153846153846,2.8333333333333335,3.0,2.92,3.7435897435897436,7.325,0.8355984993230934,0.3726779962499649,0.816496580927726,0.9346657156438337,0.9797422140791179,1.5229494410518032,2,3,3,3,4,8,2.8102788343425242,2.836465071202491,5.753901039880451,12.369827600086406,17.09877562306922,18.6628349088246,2.0751333456700136,1.5127048573508366,2.899929321358694,5.7024620476153585,9.485247801971934,10.016800416089577,1.701995371181096,1.7909738633180226,1.411959919078188,3.0587988767600574,4.41768474294063,6.499459926190549,0.24324325,0.35135135,0.22972973,0.23648648,0.17171717,0.08585858,0.11580469,0.118954584,0.06695671,0.06761717,0.055071924,0.054742146,4.862336189516129,4.341371597782258,9.5703125,19.329016978346456,32.595358455882355,38.93675085616438,-0.068637826,-0.03446605,-0.01896538,-0.019849908,-0.03961355,-0.02001462,0.7269737,0.7494441,0.51558083,0.51153153,0.4856366,0.2644322,66.0,1.wav,banco2
1,3.4,2.4285714285714284,2.9166666666666665,3.4285714285714284,3.1739130434782608,4.966101694915254,1.4966629547095767,0.49487165930539356,0.9537935951882998,1.0497813183356477,1.0895620944471016,1.8952760336941508,2,2,2,4,3,5,1.7992875664560273,2.900915761488279,3.404731397826038,7.1857870969394755,11.464765961166231,14.323013085907338,1.920889495111724,1.5955452781627242,3.5778697953576346,6.930882137632041,10.987058338558118,13.046872309518083,2.012594416969406,0.9061689207241814,2.606475110526054,2.6021102170632786,2.2334078355197593,2.4652383815530503,0.08108108,0.24324325,0.0945946,0.1418919,0.13131313,0.09259259,0.13051431,0.100117646,0.090347186,0.05799094,0.02924168,0.022066124,5.035991053427419,4.515026461693549,8.88671875,18.311700295275593,31.75091911764706,39.44242294520548,-0.070209436,-0.03293762,-0.079522416,-0.07183983,-0.036317565,-0.033637382,0.7509862,0.6604613,0.59963346,0.5914106,0.59162974,0.3670669,85.0,10.wav,banco2
2,2.0,3.090909090909091,2.4,2.25,4.476923076923077,8.969696969696969,0.0,0.7925270806437588,0.48989794855663565,0.4330127018922193,0.49946717171532085,0.29998469504883835,2,3,2,2,4,9,1.6449858357004674,2.807689017072981,4.046640173538934,13.862901025666927,19.96199949299785,20.95362160078796,2.1394119408299987,1.934546339718416,3.836576613273188,7.783560986222321,7.157354650679214,8.633944626838586,2.5544433561702644,0.817954710534274,2.5441764263619553,4.663944239682119,7.919373126694892,10.747006152508657,0.13513513,0.1891892,0.12162162,0.36486486,0.22558923,0.112794615,0.17957471,0.09364367,0.0850405,0.10163104,0.123105295,0.10670399,5.20964591733871,4.862336189516129,9.5703125,19.159464197834644,38.16865808823529,43.993471746575345,-0.124296084,-0.033430256,-0.079449534,-0.062870614,-0.057355534,-0.056963254,0.6609938,0.766858,0.71208805,0.46779713,0.38330188,0.2679593,85.0,100.wav,banco2
3,3.0,3.2,2.769230769230769,2.5357142857142856,3.127659574468085,6.25531914893617,0.6030226891555273,0.39999999999999997,0.7994080650317895,0.9813308331452919,0.3337103647097473,0.4823737893087078,3,3,2,2,3,6,2.3776619526250933,2.349851565369644,2.9754803221825523,10.226454053518648,24.578657795502863,24.77420376149566,1.6787157105167594,1.627696805008654,3.4674962223772003,8.242348573512958,8.328027889950846,10.07163639303794,1.3707572157753751,1.5670358549115617,3.3211339881929756,3.225274609296992,7.180906119337812,9.831090680594404,0.24324325,0.1891892,0.12162162,0.18243243,0.31986532,0.15993266,0.10735514,0.11210921,0.1030435,0.07345559,0.104819186,0.08960253,4.167716733870968,4.515026461693549,9.0576171875,20.346333661417322,31.41314338235294,48.71307791095891,-0.06951522,-0.053506695,-0.092022136,-0.10256866,-0.059848037,-0.065155506,0.7197118,0.670435,0.63111126,0.4681447,0.43499783,0.3154578,120.0,101.wav,banco2
4,2.8333333333333335,3.4,2.8333333333333335,2.92,5.84,6.813953488372093,0.3726779962499649,0.8,0.5527707983925666,0.2712931993250107,0.36660605559646725,2.3845999513690397,3,4,3,3,6,6,2.5885299913404647,2.447835566519631,6.341615293442385,12.888349048925745,14.609930171663457,16.377663830228936,1.755467812882007,1.6753988188691593,2.854860840610604,4.226039100303971,7.09844968352344,8.742484266934184,1.4096492128965437,1.1709074739272913,1.304379534093219,4.437791017130713,5.723342828983332,7.351116116416604,0.2972973,0.1891892,0.2837838,0.31756756,0.16498317,0.08585858,0.106030665,0.08375676,0.061683454,0.115139715,0.0880043,0.07248194,4.515026461693549,4.688681325604839,8.7158203125,16.44661970964567,29.555376838235293,43.150684931506845,-0.04103251,-0.02733967,-0.021153217,-0.036049247,-0.02768529,-0.022532104,0.72256833,0.8648265,0.5755556,0.38816428,0.39965394,0.2676601,128.0,102.wav,banco2
5,2.5,2.4285714285714284,2.6923076923076925,2.3548387096774195,3.675,6.659090909090909,0.5,0.49487165930539356,0.72160242458822,0.7426364150465379,0.8181534085976786,1.7830410924008684,2,2,2,2,3,7,1.9434077406128585,2.757334218444237,6.5010964162789255,15.01833776958856,17.370719030605187,18.431624912260727,1.6792049912129912,1.7191208662972906,3.507792036036069,5.899449596985786,8.228652228537557,9.002934434741043,0.8838505854040848,0.6717167495800703,1.6549797142589213,3.9412224097975943,5.739742397469613,8.183787535796018,0.1891892,0.24324325,0.2837838,0.30405405,0.17171717,0.065656565,0.08201979,0.08553742,0.069295086,0.085811645,0.07005555,0.07328549,4.341371597782258,4.862336189516129,9.912109375,20.0072281003937,34.28423713235294,42.30789811643835,0.06013317,0.11783608,-6.152382e-05,-0.025351048,-0.038607653,-0.039970353,0.7354386,0.6179619,0.57946813,0.43614405,0.48918557,0.28236058,100.0,103.wav,banco2
6,2.8333333333333335,3.6666666666666665,3.5555555555555554,2.730769230769231,4.59375,8.647058823529411,1.0671873729054748,0.816496580927726,1.3425606637327303,1.1621496099798558,0.4911323014219285,1.6606581427638945,2,3,3,2,5,9,1.907091648228971,1.4186769301702493,2.8683738853617986,9.1841641738394,13.46039496683987,15.672051305578785,1.9865996446976573,1.4292910332160966,2.971571985826004,7.1731336516442346,9.768585532501465,10.082496819285382,2.0758898208405094,2.3140267582608423,2.2609278332240637,3.0609042554230252,4.242321411081139,5.833711040310426,0.13513513,0.13513513,0.12162162,0.22297297,0.15824915,0.08585858,0.13942762,0.13849549,0.091822825,0.06849512,0.053506117,0.050958488,4.862336189516129,3.8204070060483875,8.544921875,18.820358636811022,32.4264705882353,38.09396404109589,-0.09204608,-0.089800015,-0.085545555,-0.09346463,-0.07276074,-0.060387187,0.7110421,0.7476013,0.51451796,0.42255026,0.42166305,0.23279448,82.0,104.wav,banco2
7,2.4285714285714284,2.4285714285714284,2.8333333333333335,2.88,5.8,10.321428571428571,0.49487165930539356,0.7284313590846836,0.6871842709362768,0.32496153618543844,0.39999999999999997,2.3153767269615333,2,2,3,3,6,11,2.352638841409684,2.3778950974623774,5.680272323609996,13.28920072030906,16.089890827045213,16.79514904534437,1.8675336728021983,2.0362974720441374,3.0392279607859933,4.23131235332553,7.677876252110756,8.599202994519352,1.7160304403182662,1.5907997448847837,1.8702591276161342,5.278654934576694,6.28902503583221,8.375981465153034,0.2972973,0.13513513,0.25675675,0.31756756,0.16498317,0.082491584,0.1184647,0.124078095,0.073304236,0.12065538,0.082952015,0.07336785,4.341371597782258,4.688681325604839,8.88671875,15.25975024606299,32.088694852941174,44.49914383561644,-0.086327426,-0.08371491,-0.060932513,-0.056834605,-0.044874117,-0.042524125,0.72582483,0.68969595,0.47271863,0.40355846,0.42494506,0.30954158,129.0,105.wav,banco2
8,2.4285714285714284,3.4,4.375,2.769230769230769,4.323529411764706,7.35,0.7284313590846836,1.3564659966250538,1.79843682124227,0.5044183480232309,1.4697056174881165,3.1108680460604563,2,3,2,3,5,7,3.2153370107280335,2.403372502253285,3.3369087933730057,8.122053349677222,12.80425747328273,13.63605092872247,2.0390393833525877,1.6752846530068186,2.695371194994805,6.75736638613875,9.155629355902743,9.821117906109242,0.9089755542848365,1.428440507888803,2.5934152327879225,2.8558823097358554,3.5164565744094753,4.365731755804468,0.1891892,0.24324325,0.12162162,0.19594595,0.17171717,0.07575758,0.09278977,0.11109928,0.08884694,0.068100244,0.03937128,0.034015365,5.20964591733871,4.167716733870968,8.203125,15.937961368110237,30.56870404411765,38.43107876712329,-0.026899386,-0.058589235,-0.08004424,-0.08684362,-0.042948585,-0.030308833,0.7174342,0.6861881,0.5826819,0.41873622,0.55431956,0.35422188,65.0,106.wav,banco2
9,3.0,2.4285714285714284,2.6923076923076925,2.212121212121212,3.65,5.388888888888889,0.8528028654224418,0.49487165930539356,0.72160242458822,0.40881022918884974,1.1521718621802912,1.947616460328678,2,2,2,2,4,4,1.444074075940273,2.890684685502034,5.184403813124392,12.90020968545353,17.690117845595143,18.851738667394294,1.6165288908506246,1.6164720655980667,3.586704453998292,8.342950354693834,10.902045449057441,11.264650822657073,2.311085912668323,0.42296094499541537,1.3229244458479534,4.003362673748035,4.629622060381828,6.28268641449719,0.08108108,0.2972973,0.22972973,0.31756756,0.22558923,0.12626262,0.1389713,0.072841816,0.06555724,0.07564169,0.052226525,0.047225464,4.515026461693549,4.688681325604839,9.228515625,19.498569758858267,32.76424632352941,39.610980308219176,-0.09333524,-0.027579159,-0.035634678,-0.06343517,-0.05089123,-0.046561327,0.7318328,0.72218424,0.6503756,0.5891879,0.5648697,0.37953907,84.0,107.wav,banco2
