,v_eta_A5,v_eta_D5,v_eta_D4,v_eta_D3,v_eta_D2,v_eta_D1,v_sigma_A5,v_sigma_D5,v_sigma_D4,v_sigma_D3,v_sigma_D2,v_sigma_D1,v_mu_A5,v_mu_D5,v_mu_D4,v_mu_D3,v_mu_D2,v_mu_D1,v_sc_A5,v_sc_D5,v_sc_D4,v_sc_D3,v_sc_D2,v_sc_D1,v_ss_A5,v_ss_D5,v_ss_D4,v_ss_D3,v_ss_D2,v_ss_D1,v_ssk_A5,v_ssk_D5,v_ssk_D4,v_ssk_D3,v_ssk_D2,v_ssk_D1,v_zcr_A5,v_zcr_D5,v_zcr_D4,v_zcr_D3,v_zcr_D2,v_zcr_D1,v_scf_A5,v_scf_D5,v_scf_D4,v_scf_D3,v_scf_D2,v_scf_D1,v_sr_A5,v_sr_D5,v_sr_D4,v_sr_D3,v_sr_D2,v_sr_D1,v_sd_A5,v_sd_D5,v_sd_D4,v_sd_D3,v_sd_D2,v_sd_D1,v_sf_A5,v_sf_D5,v_sf_D4,v_sf_D3,v_sf_D2,v_sf_D1,bpm,filename,database
0,2.2666666666666666,3.2,2.769230769230769,2.8076923076923075,4.126760563380282,5.584905660377358,0.44221663871405337,1.1661903789690602,1.186711432349347,0.39411349099844606,1.3100863047023648,0.7119985760042721,2,2,2,3,3,6,3.489754314268917,1.9074005993206833,4.9126546963164275,12.157669771676966,16.901792573915998,20.536154958010762,1.7018246367547147,1.8648654828564397,3.689047111539883,4.958975647940578,8.080135013680998,9.868345701621184,1.9455775989130144,1.4006614968525577,1.516129861484972,3.225559698303183,6.252909135632121,8.782622852799587,0.2972973,0.1891892,0.17567568,0.27702704,0.17845118,0.08922559,0.15002592,0.11091593,0.07330418,0.07725241,0.08634816,0.082244895,4.688681325604839,4.688681325604839,9.912109375,17.633489173228345,30.906479779411764,45.51048801369863,-0.035564695,-0.0005937066,-0.05133911,-0.015778163,-0.039387897,-0.034590647,0.6007161,0.7485472,0.5213358,0.42626348,0.43707976,0.28490537,134.0,1.wav,banco1
1,3.6666666666666665,2.6153846153846154,2.5,2.5714285714285716,3.65,6.083333333333333,0.816496580927726,0.737820234355803,0.9819805060619657,1.049781318335648,1.388344337691482,2.3877581303157336,3,2,2,2,3,5,1.751479284375188,2.7668843969244405,4.651689710049868,8.879774439199032,8.677196663349871,8.027068603440219,1.5458076840838892,1.6834400987868725,4.376834726005811,8.906077730691724,10.70393104181787,10.731988476711592,1.2077263160680576,0.4899067777958863,2.3317684558518965,3.3993615732621536,5.195506209417176,6.572736038599971,0.13513513,0.16216215,0.12162162,0.11486486,0.057239056,0.035353534,0.10181547,0.06701257,0.090607226,0.06813243,0.050803322,0.050633516,4.515026461693549,4.862336189516129,10.4248046875,20.685439222440944,31.75091911764706,39.27386558219178,0.04018344,0.04283537,-0.043327756,-0.065222636,-0.058919534,-0.076982655,0.7151028,0.82271135,0.625442,0.5960534,0.628213,0.34016386,188.0,10.wav,banco1
2,5.0,3.5,2.4285714285714284,3.227272727272727,3.3563218390804597,6.434782608695652,0.0,1.118033988749895,0.4948716593053935,0.6695872664843744,0.566842666939676,1.4840041883370443,5,2,2,3,3,6,1.657390201304153,2.031241236778175,3.798707909583503,9.419459628883859,17.2116994946125,19.50802945541266,1.1823763012883057,1.6990499729188977,3.759949423682967,6.253938812827672,9.643374200580546,10.659945984999394,2.178922620219879,0.960760690921156,2.5111766724179505,3.1631338522750947,4.77225351186523,6.70719882351374,0.1891892,0.13513513,0.22972973,0.20945945,0.1919192,0.09427609,0.12860453,0.097061194,0.09664576,0.061809607,0.051048175,0.047227684,4.167716733870968,4.688681325604839,8.88671875,17.294383612204726,33.27090992647059,44.49914383561644,-0.0714338,-0.010508323,-0.08910157,-0.06361061,-0.03760419,-0.029679911,0.7219591,0.7100743,0.56128883,0.54593146,0.5500697,0.35220745,55.0,100.wav,banco1
3,2.6666666666666665,2.8,2.5,2.433333333333333,2.5344827586206895,4.9,0.4714045207910317,0.39999999999999997,0.5,0.49553562491061687,0.6750611017397204,0.3,3,3,2,2,2,5,3.385587184654469,2.4330587900986242,5.907519398161234,13.396460834653924,24.26137812798235,28.035226090110033,1.187881948009239,1.6972333028675635,3.3729384350003744,6.677866508146294,10.106775427286383,11.834168831502726,2.488190146556154,1.0371063726005054,1.8228729215091524,4.338421298142509,6.400005098592783,8.89503847385946,0.2972973,0.2972973,0.2837838,0.3310811,0.21885522,0.14983165,0.18718512,0.10539292,0.081691675,0.0941223,0.09405635,0.09414381,3.9940618699596775,4.515026461693549,8.7158203125,18.311700295275593,35.12867647058823,52.58989726027397,-0.03031387,-0.043417234,-0.063380875,-0.0635915,-0.05563349,-0.047192905,0.46449876,0.6165872,0.44011512,0.48385212,0.38900426,0.27007374,153.0,101.wav,banco1
4,2.8333333333333335,3.090909090909091,3.6,2.4827586206896552,3.792207792207792,7.564102564102564,0.6871842709362768,1.1642044068059725,1.2806248474865698,0.8558395617924729,0.4057272558912547,0.4958738360465057,3,2,3,2,4,8,2.025111915292805,2.8008872610931683,4.918232044715003,13.63339367929149,17.201026366110426,19.27701948348469,1.7887557231270832,1.754255234675853,4.107101360117369,6.302331541056326,7.419242031788102,8.902229208478904,1.5396427216329316,1.0114396642368904,1.9397468498380825,3.0683266185494094,6.075031332773618,8.279748407359545,0.13513513,0.24324325,0.12162162,0.31756756,0.18518518,0.1026936,0.117187396,0.09693845,0.077279784,0.076036885,0.089292035,0.07987967,4.515026461693549,4.515026461693549,9.912109375,20.17678088090551,30.737591911764707,45.17337328767123,-0.04787394,-0.02161825,-0.05769883,-0.03802728,-0.048524957,-0.041696,0.7158335,0.6757859,0.67439497,0.40983328,0.43076345,0.27310222,98.0,102.wav,banco1
5,2.5,3.0,2.6153846153846154,3.1739130434782608,4.461538461538462,6.297872340425532,0.7637626158259734,0.6324555320336759,0.4865042554105199,1.1666441621738033,1.3252218749143403,2.4832622128453505,2,3,3,3,4,4,2.1280613010097666,2.9164111961830432,5.8866110136676895,8.975341455963685,9.566113160330584,14.984952047641352,1.9348843610977604,1.7021706838940216,3.258311482722393,6.31372310588846,9.751569010058319,13.151901092571993,1.790057792558875,0.8717942252740295,2.1926745216974917,2.8591925873348676,4.889807228180156,5.2188360235474445,0.13513513,0.24324325,0.35135135,0.18243243,0.124579124,0.05892256,0.11814364,0.07949997,0.09339241,0.054940652,0.05413767,0.038304012,4.862336189516129,4.862336189516129,8.544921875,17.803041953740156,30.906479779411764,48.2074058219178,-0.07108123,-0.007764354,-0.023011984,-0.052829664,-0.06259444,-0.05476409,0.7544604,0.8190139,0.51902634,0.5707106,0.5719069,0.37491032,71.0,103.wav,banco1
6,2.3333333333333335,2.4285714285714284,2.6923076923076925,2.3225806451612905,4.634920634920635,9.258064516129032,0.4714045207910317,0.49487165930539356,1.065877420042386,0.46746376600611095,0.48145240914613013,0.5059479723018748,2,2,2,2,5,9,2.1817980287537635,2.708783017590469,6.588771157277693,12.462167758421687,16.674209669514266,18.966515386401703,2.015177584555796,1.628600161337426,2.9490312173478435,5.725815008541525,7.77730949320775,9.13238627473931,1.3882353431761314,0.46433202100352056,2.3757503130736763,2.90292772703613,5.742179114614901,8.225287265908044,0.24324325,0.24324325,0.2972973,0.27027026,0.16835018,0.104377106,0.12335865,0.08537293,0.091233425,0.06487979,0.07226593,0.07713644,4.688681325604839,4.515026461693549,9.3994140625,18.65080585629921,31.91980698529412,43.48779965753425,-0.067956366,-0.018042399,-0.0025096494,-0.0005752888,-0.018566383,-0.021278251,0.6715506,0.7182946,0.54396224,0.46463835,0.4471435,0.3076931,81.0,104.wav,banco1
7,3.2,3.0,3.5,2.1470588235294117,3.21978021978022,5.103448275862069,0.39999999999999997,0.6324555320336759,1.2041594578792296,0.3541645464350675,1.046209251464783,1.8069755181481244,3,3,3,2,4,5,1.266503913122946,2.249014168157365,3.7692066078169533,14.460144932046916,16.220716095935863,19.991508170843048,1.464370186676138,1.6465731283164728,3.4573784512552512,7.881366977867339,12.545275145145578,11.837003286145624,2.4147697020828627,1.0460009807667172,2.5352020552174253,4.3557232645253015,3.7067759338636606,6.3002541392476825,0.027027028,0.13513513,0.0945946,0.3716216,0.2053872,0.10942761,0.14262646,0.09292188,0.08041361,0.0789062,0.04198679,0.053140577,3.9940618699596775,4.688681325604839,9.0576171875,20.17678088090551,33.439797794117645,40.95943921232877,-0.08118941,-0.051990822,-0.06632134,-0.06197633,-0.06029589,-0.051747188,0.7538407,0.7799593,0.749419,0.5201031,0.55022675,0.31362045,176.0,105.wav,banco1
8,4.25,2.8333333333333335,2.3333333333333335,3.227272727272727,4.645161290322581,6.413043478260869,1.0897247358851685,0.6871842709362768,0.4714045207910318,1.3118972445147103,2.1484936523028018,2.4545971683718713,4,3,2,2,5,4,1.921174356561219,2.6799507765305584,6.010592671472137,6.862627945782025,9.245338625663951,11.310478870961887,1.4192804983666703,1.6543339722150707,3.5177477125890997,6.536030767646542,7.810910516494306,8.870326346871895,0.853567286957288,0.5179182707207809,1.8396225729467977,2.3295638386886512,2.20862869964528,2.821956730633738,0.1891892,0.1891892,0.25675675,0.12837838,0.09090909,0.055555556,0.08354446,0.08138756,0.078642346,0.046974402,0.027183605,0.021287242,4.167716733870968,4.515026461693549,9.228515625,17.294383612204726,25.333180147058826,31.183112157534246,-0.002827461,0.05030917,-0.038853005,-0.034337092,-0.023681127,-0.021516005,0.8292784,0.80062807,0.5581537,0.7037945,0.51054364,0.22464211,54.0,106.wav,banco1
9,3.4,3.4,2.1176470588235294,3.3181818181818183,4.294117647058823,6.636363636363637,0.8,0.48989794855663565,0.32218973970892123,1.2572106078126664,0.7083290928701351,2.267266166061805,4,3,2,2,4,8,2.1546263970111035,2.715025471108541,8.519505622824092,12.702288157747489,14.089305851004367,15.626857814989487,1.6640750731770073,1.595020113815903,3.213351561093201,5.047846340230981,7.8165158676736874,9.619183796877637,1.0381145426920986,0.3682149324942286,3.8168704775637567,4.592537882361644,5.480439107881166,6.350537233888075,0.13513513,0.24324325,0.4189189,0.23648648,0.11784512,0.05892256,0.096487485,0.06884673,0.13693434,0.10739866,0.069408044,0.052408006,4.862336189516129,4.688681325604839,10.0830078125,20.0072281003937,31.41314338235294,43.993471746575345,-0.040914427,-0.011540087,-0.019965459,-0.024505578,-0.020260742,-0.015644653,0.7594244,0.8105516,0.5548758,0.4240141,0.46849173,0.32684886,89.0,107.wav,banco1
